FishID,pop,sex,habitat_temp,pair,state,subgroup,latitude,accl_order,wam_date,wam_length,wam_mass,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,ctmax_length,ctmax_mass,ctmax_date,ctmax,cam_date,cam_length,cam_mass,heart_mass,Glucose_MR_pmol_s,FA_MR_pmol_s,LKA_MR_pmol_s,Endogenous_MR_pmol_s
O2P3G5,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,7/2/19,73,8.6,1.394192194,0.000162115,73,8.6,7/12/19,36,NA,NA,NA,NA,NA,NA,NA,NA
G2G5P6,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,7/2/19,65,5.8,1.208112113,0.000208295,65,5.8,7/12/19,36.11,NA,NA,NA,NA,NA,NA,NA,NA
G1R3G4,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,7/2/19,66,6.1,1.335394354,0.000218917,66,6.1,7/12/19,36.74,NA,NA,NA,NA,NA,NA,NA,NA
P1P4G5,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,7/2/19,70,7.3,1.271434814,0.000174169,70,7.3,7/12/19,37.01,NA,NA,NA,NA,NA,NA,NA,NA
G1O2R4,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/23/19,78,13.9,1.941205323,139.6550592,78,13.9,5/30/19,36.91,6/7/19,78,14.5,0.023,52.64704229,19.5711885,39.06056545,31.59565901
G1R4O6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/23/19,80,13.3,1.745106476,131.2110132,80,13.3,5/30/19,37.33,6/7/19,75,13.4,NA,112.5504194,26.86914761,39.19117617,30.33147412
G2R4P5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,66,7.9,1.320004648,167.089196,66,7.9,5/30/19,35.91,6/7/19,67,8.8,0.012,34.03409741,12.86026963,22.8099716,8.833151731
G2R4P6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,85,16.8,2.073702447,123.4346695,85,16.8,5/30/19,37.73,6/7/19,85,17.5,0.031,49.97380441,27.81507513,43.63829538,35.43498222
O1G2G5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,64,7.7,1.870174662,242.8798262,64,7.7,5/30/19,37.48,6/7/19,66,7.9,0.01,35.09606679,13.54928292,20.31850748,14.30799669
O1G2O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,68,6.5,2.173303596,334.3543993,68,6.5,5/30/19,37.3,6/7/19,68,9.5,0.057,89.06390106,49.08410592,62.87840514,26.77047331
O1P2R4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,62,6.8,1.065551373,156.6987313,62,6.8,5/30/19,37.57,6/7/19,63,6.8,NA,30.20125251,9.568071329,20.19034688,1.187153865
O1R2G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,75,11.1,1.483874918,133.6824251,75,11,5/30/19,36.71,6/7/19,72,10.8,0.012,41.18437619,16.71932677,26.88345476,18.27042743
O1R4G5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,68,9.5,1.205729838,126.9189303,68,9.5,5/30/19,37.57,6/7/19,71,10.4,0.016,49.4199796,21.61569382,34.63758917,29.34295244
O2O3G5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,66,7.5,1.042833114,139.0444152,66,7.5,5/30/19,37.94,6/7/19,62,7.6,NA,32.67388021,11.09389209,17.57600901,NA
O2P3O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,78,13.4,1.552252393,115.8397308,78,13.4,5/30/19,37.06,6/7/19,76,14.2,0.021,64.98350836,NA,43.77838059,24.42482266
P1R2R6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/23/19,70,8.3,1.735490626,209.0952562,70,8.3,5/30/19,37.51,NA,NA,NA,NA,NA,NA,NA,NA
P3O5O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,67,8.9,1.537253858,172.7251526,67,8.9,5/30/19,37.66,6/7/19,66,9.6,0.012,38.44702853,22.00539783,22.85620313,NA
R1O2P5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/23/19,61,6.1,1.001244896,164.1385076,61,6.1,5/30/19,37.84,6/7/19,61,6.1,0.019,42.32233098,21.57938912,23.26825515,14.47020963
R1P3O4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/23/19,77,12.5,1.89331815,151.465452,77,12.5,5/30/19,37.16,6/7/19,78,12.3,0.015,55.88286559,15.89306492,24.49742681,3.854334246
R2O3G4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/23/19,82,17.9,2.381491492,133.0442174,82,17.9,5/30/19,37.18,6/7/19,82,17.5,0.022,64.42699683,10.72428741,39.76007471,28.47753822
R3O5G6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/23/19,64,8.7,1.147873071,131.9394334,64,8.7,5/30/19,37.78,6/7/19,64,8.5,0.009,39.22621652,19.83492832,25.34764391,7.578869111
G1G2G6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,65,8.2,0.999970788,121.9476571,65,8.2,6/18/19,36.14,6/25/19,67,9.3,0.009,26.31644339,33.96387695,19.3604049,NA
G1P3P5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,78,18,2.237359038,124.2977243,78,18,6/17/19,36.29,6/24/19,80,19.9,0.026,80.61011742,43.9238756,38.75840208,43.5447507
G2G3O4,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,82,17,2.018219478,118.7187928,82,17,6/17/19,37.92,6/25/19,91,17.5,0.025,4.606692144,61.03539264,30.95453758,26.9123655
G2G4R5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,81,17.3,2.044472297,118.1775894,81,17.3,6/17/19,36.84,6/24/19,83,19.7,0.021,55.11068225,65.05816255,39.99301589,49.34245087
G2O3O4,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,62,6.9,1.2077012,175.0291594,62,6.9,6/18/19,34.74,6/25/19,66,7.5,0.012,33.67424857,56.03719877,23.45836108,24.4934672
G2O3P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,77,12.1,2.620737064,216.58984,77,12.1,6/18/19,36.98,6/25/19,80,12.5,0.014,31.58232636,57.62368696,29.93386529,25.0959577
G2P3O6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,72,10,1.303840907,130.3840907,72,10,6/18/19,35.72,6/25/19,74,10.3,0.01,33.47203344,13.75888003,23.03942323,20.70727897
G2P3P6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,84,18.7,1.775614685,94.95265693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2P4R6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,73,10,1.504124055,150.4124055,73,10,6/17/19,35.69,6/24/19,74,9.7,0.011,35.79672475,11.00120395,21.6107569,27.03433497
G2R5R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,73,11.5,1.682108776,146.2703283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3O4G6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,61,6.9,1.019315202,147.7268408,61,6.9,6/18/19,36.98,6/25/19,64,7.6,0.011,24.53293826,40.01276452,13.99019863,16.78953616
G3P4O5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,83,17,1.494341001,87.9024118,83,17,6/17/19,36.89,6/24/19,93,18.4,0.025,59.95550335,57.14045469,32.22987967,36.58846118
O1G2R5,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,72,13.5,1.13213797,83.86207185,72,13.5,6/18/19,37.22,6/25/19,81,14.9,0.016,53.26638074,57.69950772,31.93568117,33.29290991
O1G3G4,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,79,13.4,1.491314137,111.2920998,79,13.4,6/18/19,36.69,6/25/19,81,14.6,0.013,32.25592867,50.943343,27.29371432,19.55306848
O1P2O4,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,62,7.1,1.164041879,163.9495604,62,7.1,6/17/19,36.46,6/24/19,69,8,0.01,34.73707085,17.69305632,23.11156731,27.80984144
O1P5R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,80,15.2,1.807531555,118.9165497,80,15.2,6/17/19,36.26,6/24/19,86,16.5,0.02,41.58544725,22.15154849,30.75703541,31.99226205
O2O3G6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,64,7.8,1.427549174,183.0191249,64,7.8,6/18/19,36.54,6/25/19,67,8.7,0.013,31.60479143,47.93646415,24.47879073,22.41997947
O2P4P5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,82,20.3,3.14999139,155.1719896,82,20.3,6/18/19,36.81,6/25/19,86,21.9,0.026,68.17590594,78.73334658,36.66109497,34.6028587
O2R4G5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,64,6,0.531819815,88.63663586,64,6,6/17/19,36.65,6/24/19,67,6.2,0.008,19.66228514,NA,17.15926625,22.82937988
O3G4O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,67,8.2,1.231800517,150.2195752,67,8.2,6/18/19,37.19,6/25/19,68,9.8,0.008,21.148506,40.69257288,20.8670973,19.17765013
O3O4G6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,73,15.9,2.014759211,126.7144158,73,11.6,6/17/19,37.02,6/24/19,83,17.2,0.023,48.74238219,32.89584875,39.13793714,46.84318594
O3O4R6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,80,13.9,2.729414688,196.3607689,80,13.9,6/18/19,37.33,6/25/19,83,15.5,0.023,47.23646828,69.07093029,39.18407193,36.48875244
P1G3R6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,64,7.3,1.445517458,198.0160902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1G5P6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,70,15,2.068418076,137.8945384,70,15,6/18/19,36.1,6/25/19,81,16.5,0.024,58.97505928,64.3444067,35.21763449,58.36989093
P1O2R6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,73,11.6,1.526451995,131.5906892,73,11.6,6/17/19,35.46,NA,NA,NA,NA,NA,NA,NA,NA
P1R4P5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,76,11.5,1.91962467,166.9238843,76,11.5,6/17/19,36.37,6/24/19,81,13.5,0.018,39.8845887,11.28769973,30.43793111,36.70784407
P2G3R5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,65,8.6,1.209864207,140.6818845,65,8.6,6/17/19,36.68,6/24/19,69,9.4,0.013,31.04050931,19.66853426,25.12573791,29.43462243
P2G5G6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,73,11.4,1.212588512,106.3674133,73,11.4,6/18/19,36.19,6/25/19,81,12.2,0.016,46.81198852,55.77116786,28.08552915,28.6265526
P3O4R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,69,10.2,1.097931436,107.6403369,69,10.2,6/18/19,36.3,6/25/19,72,11.6,0.017,53.66425397,64.11222731,34.31766227,32.90265447
R1G3O5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,72,11,1.413794195,128.526745,72,11,6/17/19,37.17,6/24/19,75,11.6,0.019,39.50110782,NA,29.06763149,27.21944246
R1P2R3,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,66,8.5,1.020511407,120.0601656,66,8.5,6/17/19,35.99,6/24/19,71,9.2,0.01,35.8057987,NA,23.64707501,25.87876936
R1R2R4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,65,9.6,0.535485816,55.77977253,65,9.6,6/17/19,36.4,6/24/19,72,10.4,0.019,57.60437242,38.23355071,35.22015794,45.39867558
R1R4G5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,5/27/19,73,11.1,1.403620134,126.4522643,73,11.1,6/18/19,36.42,6/25/19,76,12.2,0.018,45.78076957,NA,21.19661098,30.26481664
R1R4R6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,78,14.4,1.427414988,99.12604082,78,14.4,6/18/19,36.44,6/25/19,80,16.1,0.02,43.77576916,53.9649166,30.61686628,31.80505501
R2R5G6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,80,15.3,3.085073561,201.6387948,80,15.3,6/17/19,36.9,6/24/19,78,16.3,0.021,44.29289006,28.46334333,34.71902015,42.14084962
R3O5O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,71,10.1,1.967888217,194.8404175,71,10.1,6/17/19,37.08,6/24/19,73,10.7,0.012,30.17003186,18.99978689,20.59769446,31.28307074
G1P4R6,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P4R5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P2R3,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3R5G6,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3G4G5,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1O4O5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P2G5,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,81,12.2,7/8/19,36.21,7/31/19,81,13.1,0.02,46.29681259,35.65763026,35.82274008,34.77493976
O2R3O6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,76,10.3,7/8/19,36.25,7/31/19,80,12.3,0.017,39.32155214,27.74084627,35.8613568,38.41529568
O1R2R5,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2P3G5,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2G4O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R2G3,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,69,7,7/9/19,35.68,8/1/19,70,6.4,0.01,29.11821087,19.34534475,16.88166443,15.51228564
P3G4G5,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2O3P5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3G4G5,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R3P4,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R2P3P5,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3R4G5,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R2O3,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1G4P5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1P3G6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3P5P6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2R4R6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P3O6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2G4O5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P5O6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1O3R6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,82,11.9,7/12/19,35.5,NA,NA,NA,NA,NA,NA,NA,NA
R2O5R6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1O2G4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1P2P4,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1P3R4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R3G6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R3P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2G5O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2P4P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2R5R6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3R4P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2O4G6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1G3G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R3G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P2P4R6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P4R5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,88,6.2,5/30/19,37.41,6/7/19,82,6.5,0.034,42.13524821,NA,41.13800563,25.19911552
R2G4G5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3G4O6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,70,11.4,6/17/19,36.85,6/24/19,74,11.8,0.02,66.76940437,NA,34.72058979,37.45734123
R4R5O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1O2O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1P2R3,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R2G4,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1O2R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P3P4,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3R4P6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G4R5R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,73,11.5,6/17/19,36.95,6/24/19,77,13.2,0.011,35.79116807,NA,28.73692366,20.47694576
O1R2G4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1R2R4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1R4P5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,69,10.7,6/17/19,36.15,6/24/19,74,12.4,0.018,43.74704841,7.042778097,31.3695907,37.87773348
P1G4P6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P3O4G5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2R5P6,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,72,9.4,4/29/19,34.61,7/23/19,75,9.6,0.012,NA,NA,NA,NA
R1R5G6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,72,8.3,4/29/19,35.05,7/23/19,74,9.6,0.011,NA,NA,NA,NA
O4G5R6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,57,3.3,4/29/19,34.84,7/23/19,66,5.8,0.005,NA,NA,NA,NA
P2R3P4,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,77,11.9,4/29/19,35.18,7/23/19,81,10.6,0.014,NA,NA,NA,NA
P3R4R6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,65,5.7,4/29/19,33.79,7/23/19,72,8.7,0.01,NA,NA,NA,NA
P1R3O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,60,5.2,4/29/19,34.72,7/23/19,67,6.1,0.006,NA,NA,NA,NA
G1R2O5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,62,7.5,4/29/19,35,7/23/19,68,8.4,0.006,NA,NA,NA,NA
O3P4R6,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,12 to 28,NA,NA,NA,NA,NA,58,4.7,4/29/19,35.25,7/24/19,66,6.4,0.008,NA,NA,NA,NA
O1R3G4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,57,5.3,4/29/19,35.58,7/24/19,71,9.4,0.014,NA,NA,NA,NA
G2O5R6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,74,8.7,4/29/19,34.58,7/24/19,80,11.8,0.01,NA,NA,NA,NA
P1O3R6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,61,5.1,4/29/19,34.8,7/24/19,67,6.9,0.005,NA,NA,NA,NA
O1O2P6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,60,4.2,4/29/19,34.29,7/24/19,61,5.1,0.003,NA,NA,NA,NA
G2G3P5,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,70,6.3,4/29/19,32.9,7/24/19,74,7.2,0.008,NA,NA,NA,NA
O1G4R6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/19,58,3.9,0.003,NA,NA,NA,NA
R2G3R4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,56,4.3,4/29/19,33.31,7/24/19,69,8.2,0.009,NA,NA,NA,NA
R1O4G6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,65,6.7,4/29/19,34.69,7/25/19,72,9.1,0.007,NA,NA,NA,NA
